  time[s]                    u[ft/s]                   v[ft/s]                  w[ft/s]                    p[rad/s]                  q[rad/s]                  r[rad/s]                 xf[ft]                     yf[ft]                    zf[ft]                    e0                        ex                        ey                        ez                        aileron[deg]              elevator[deg]             rudder[deg]               throttle
 8.0000000000000E-02  2.0763015114808E+02 -4.4823664738081E-01  2.3132830520306E+00  1.0399646006889E+02 -3.0578201771619E-02 -7.5915866619255E-03  1.6649697579274E+01  1.1709152441850E-05 -6.3544855045644E+00 -9.9442941112237E-01  9.6150668128358E-02 -4.2988823531033E-02 -4.1420242287891E-03
 8.5000000000000E-02  2.0748136263191E+02  8.0525190436461E-01  2.3439651822374E+00  1.0474286719607E+02 -3.3958665084883E-02  9.5656207399231E-03  1.7684553424883E+01  5.1831450832947E-06 -6.4319112560614E+00 -9.8557388967342E-01 -1.6366457590763E-01 -4.2519306719567E-02  7.0797699874345E-03
 9.0000000000000E-02  2.0733244497651E+02  1.9619752494017E+00  1.7005843776147E+00  1.0534160739041E+02 -2.7442560076973E-02  2.8022891498883E-02  1.8718731288711E+01 -3.9737256915720E-06 -6.5084931538734E+00 -9.0929474887696E-01 -4.1392395114837E-01 -3.9136803439420E-02  1.7841887429589E-02
 9.5000000000000E-02  2.0718340292646E+02  2.6635303682266E+00  5.0023814835572E-01  1.0581924458628E+02 -1.0757861516657E-02  4.1966850325772E-02  1.9752230294339E+01 -1.6081352046526E-05 -6.5842321220159E+00 -7.6980705957719E-01 -6.3683271089286E-01 -3.3043031171247E-02  2.7374211458850E-02
 1.0000000000000E-01  2.0703424372989E+02  2.6531488502933E+00 -9.5371345861880E-01  1.0619754827324E+02  1.2929415454763E-02  4.5785767323536E-02  2.0785049501578E+01 -3.1446866920653E-05 -6.6591290499224E+00 -5.7612189660733E-01 -8.1624265443698E-01 -2.4647882493235E-02  3.4985299996582E-02
 1.0500000000000E-01  2.0688497664725E+02  1.8684774774126E+00 -2.2491891799719E+00  1.0649436144498E+02  3.7393921353208E-02  3.6092894847126E-02  2.1817187923428E+01 -5.0364051769883E-05 -6.7331847951413E+00 -3.4141528034734E-01 -9.3894339957084E-01 -1.4539367219746E-02  4.0118643403558E-02
 1.1000000000000E-01  2.0673561408146E+02  4.7960219208208E-01 -2.9857796941526E+00  1.0672431106897E+02  5.4900272232064E-02  1.3346144645156E-02  2.2848644545677E+01 -7.3112951159046E-05 -6.8064001856529E+00 -8.2061815561150E-02 -9.9571906746282E-01 -3.4388862337568E-03  4.2397773281820E-02
 1.1500000000000E-01  2.0658617047496E+02 -1.1447951354279E+00 -2.9015882729689E+00  1.0689938970446E+02  5.8566247937201E-02 -1.7591791417854E-02  2.3879418347341E+01 -9.9960511150450E-05 -6.8787760218754E+00  1.8358447753073E-01 -9.8208949316803E-01  7.8542355178645E-03  4.1656668171556E-02
 1.2000000000000E-01  2.0643666174507E+02 -2.5373755536501E+00 -1.9654521231424E+00  1.0702943157081E+02  4.4832310144185E-02 -4.8324897884456E-02  2.4909508314191E+01 -1.3116079324370E-04 -6.9503130789490E+00  4.3656244556322E-01 -8.9868216684474E-01  1.8524272981386E-02  3.7953200518838E-02
 1.2500000000000E-01  2.0628710697901E+02 -3.2702067983770E+00 -4.0237356276492E-01  1.0712250246510E+02  1.5190112816594E-02 -6.9142109016523E-02  2.5938913456595E+01 -1.6695435360159E-04 -7.0210121084428E+00  6.5872051652971E-01 -7.5121103149929E-01  2.7801637739469E-02  3.1564793609560E-02
 1.3000000000000E-01  2.0613752657049E+02 -3.0889688370837E+00  1.3599921967777E+00  1.0718521909161E+02 -2.3532056143948E-02 -7.2012476550829E-02  2.6967632827500E+01 -2.0756908524018E-04 -7.0908738397371E+00  8.3406856468235E-01 -5.5006876923142E-01  3.5021428396053E-02  2.2966890909716E-02
 1.3500000000000E-01  2.0598794184005E+02 -2.0004549894616E+00  2.8110451887347E+00  1.0722301045294E+02 -6.0620621729792E-02 -5.3444457295877E-02  2.7995665530993E+01 -2.5322122904486E-04 -7.1598989817751E+00  9.4996307025359E-01 -3.0956815393842E-01  3.9673429222255E-02  1.2796180496135E-02
 1.4000000000000E-01  2.0583837724874E+02 -2.8353350182363E-01  3.5086306236871E+00  1.0724033212534E+02 -8.4401977150828E-02 -1.6232235443711E-02  2.9023010738338E+01 -3.0411593982106E-04 -7.2280882241097E+00  9.9803832621012E-01 -4.6893491025420E-02  4.1439762262067E-02  1.8016711190315E-03
 1.4500000000000E-01  2.0568885759100E+02  1.5831884913642E+00  3.2161374735167E+00  1.0724084178557E+02 -8.5850581786797E-02  3.0625349468975E-02  3.0049667702643E+01 -3.6044888476185E-04 -7.2954422377656E+00  9.7481695855764E-01  2.1915653495553E-01  4.0217435752702E-02 -9.2124023034481E-03
 1.5000000000000E-01  2.0553940813182E+02  3.0577707246098E+00  1.9821579063413E+00  1.0722754284580E+02 -6.1773766671602E-02  7.4018102337065E-02  3.1075635762361E+01 -4.2240624822175E-04 -7.3619616765985E+00  8.8195783301481E-01  4.6953937078827E-01  3.6124258416348E-02 -1.9447313887850E-02
 1.5500000000000E-01  2.0539005713340E+02  3.6955269068824E+00  1.3611661505484E-01  1.0720290237847E+02 -1.6492022682811E-02  1.0037114497374E-01  3.2100914356023E+01 -4.9016376933199E-04 -7.4276471778358E+00  7.2612667077313E-01  6.8635049427899E-01  2.9487904626944E-02 -2.8169495480655E-02
 1.6000000000000E-01  2.0524083206380E+02  3.2852386264926E+00 -1.8013844136630E+00  1.0716894769074E+02  3.8682430781817E-02  9.9832244416318E-02  3.3125503032952E+01 -5.6388804410673E-04 -7.4924993625728E+00  5.1850242300739E-01  8.5411546315686E-01  2.0819212709401E-02 -3.4764541043598E-02
 1.6500000000000E-01  2.0509176056324E+02  1.9187285525267E+00 -3.2684518512664E+00  1.0712734528787E+02  8.8221095793261E-02  6.9715798710322E-02  3.4149401452182E+01 -6.4373739493542E-04 -7.5565188367928E+00  2.7395870800482E-01  9.6089884154087E-01  1.0771988539617E-02 -3.8781527775945E-02
 1.7000000000000E-01  2.0494287295519E+02 -2.8952305962033E-02 -3.8278985047065E+00  1.0707946588676E+02  1.1674323812257E-01  1.6043061181171E-02  3.5172609396238E+01 -7.2986242097303E-04 -7.6197061914512E+00  9.9825849654890E-03  9.9915123178527E-01  9.2582772464112E-05 -3.9964427280029E-02
 1.7500000000000E-01  2.0479419761284E+02 -2.0045878564638E+00 -3.2994468732010E+00  1.0702643757632E+02  1.1373910315732E-01 -4.7475992318583E-02  3.6195126777285E+01 -8.2240765399732E-04 -7.6820620027539E+00 -2.5458892381630E-01  9.6623552085350E-01 -1.0436768737988E-02 -3.8268420000541E-02
 1.8000000000000E-01  2.0464576295691E+02 -3.4369610190064E+00 -1.8176850300428E+00  1.0696918922689E+02  7.7208161434831E-02 -1.0292133495854E-01  3.7216953632269E+01 -9.2151062731483E-04 -7.7435868330081E+00 -5.0092203100387E-01  8.6459721836933E-01 -2.0056449376764E-02 -3.3860119334930E-02
 1.8500000000000E-01  2.0449759957669E+02 -3.9048465285047E+00  2.0274587999816E-01  1.0690848641585E+02  1.4996370351589E-02 -1.3322549379763E-01  3.8238090135735E+01 -1.0273007128929E-03 -7.8042812304354E+00 -7.1153122313096E-01  7.0156967966141E-01 -2.8085352945140E-02 -2.7101956377378E-02
 1.9000000000000E-01  2.0434973506401E+02 -3.2626528003758E+00  2.1854620447718E+00  1.0684496067524E+02 -5.6758271079004E-02 -1.2738312695730E-01  3.9258536600990E+01 -1.1399007336170E-03 -7.8641457293304E+00 -8.7151994710421E-01  4.8883120936381E-01 -3.3969982254867E-02 -1.8522172037667E-02
 1.9500000000000E-01  2.0420219707550E+02 -1.6858150188654E+00  3.5596730918773E+00  1.0677913334346E+02 -1.1781179774084E-01 -8.4222314052550E-02  4.0278293472505E+01 -1.2594274666624E-03 -7.9231808506734E+00 -9.6962924310981E-01  2.4155568171336E-01 -3.7323172544688E-02 -8.7729316363075E-03
 2.0000000000000E-01  2.0405501473349E+02  3.7816011022613E-01  3.9271351434468E+00  1.0671143547952E+02 -1.4954473757212E-01 -1.3487783395272E-02  4.1297361337434E+01 -1.3859923098079E-03 -7.9813871016392E+00 -9.9902122400432E-01 -2.2680322101705E-02 -3.7949708774099E-02  1.4200641656037E-03
 2.0500000000000E-01  2.0390821334370E+02  2.3389608525523E+00  3.1791938477665E+00  1.0664222391666E+02 -1.4060494636949E-01  6.6273585009205E-02  4.2315740921741E+01 -1.5197027084826E-03 -8.0387649757429E+00 -9.5774389013809E-01 -2.8515422608443E-01 -3.5857148849656E-02  1.1312520749983E-02
 2.1000000000000E-01  2.0376181837451E+02  3.6350327537356E+00  1.5291415023288E+00  1.0657179435733E+02 -9.0756057147798E-02  1.3259552204276E-01  4.3333433080922E+01 -1.6606604648124E-03 -8.0953149534215E+00 -8.4884689861626E-01 -5.2732758865883E-01 -3.1251323502456E-02  2.0196824704869E-02
 2.1500000000000E-01  2.0361585592384E+02  3.8968249779704E+00 -5.4972860925686E-01  1.0650039245852E+02 -1.1667692908744E-02  1.6545048568974E-01  4.4350438809707E+01 -1.8089608990527E-03 -8.1510375014681E+00 -6.8014290151065E-01 -7.3215493486338E-01 -2.4517155217633E-02  2.7453487572845E-02
 2.2000000000000E-01  2.0347034775995E+02  3.0536469987296E+00 -2.4620046950692E+00  1.0642822259526E+02  7.5767966278548E-02  1.5327113196082E-01  4.5366759233515E+01 -1.9646945997229E-03 -8.2059330731863E+00 -4.6363414513038E-01 -8.8527902021473E-01 -1.6186532946020E-02  3.2594968753809E-02
 2.2500000000000E-01  2.0332531592323E+02  1.3529068372114E+00 -3.6631969280036E+00  1.0635545504745E+02  1.4699189205575E-01  9.6826489267971E-02  4.6382395598531E+01 -2.1279476086126E-03 -8.2600021087399E+00 -2.1464742270328E-01 -9.7602916378268E-01 -6.8959262716850E-03  3.5298747475925E-02
 2.3000000000000E-01  2.0318078219985E+02 -7.1346555095154E-01 -3.8169783059039E+00  1.0628223220304E+02  1.8071641480274E-01  9.6921980669507E-03  4.7397349279011E+01 -2.2988022771232E-03 -8.3132450344027E+00  4.9259426488527E-02 -9.9815395513066E-01  2.6628546124627E-03  3.5427390030203E-02
 2.3500000000000E-01  2.0303676386728E+02 -2.5532086703448E+00 -2.8906705182109E+00  1.0620867329276E+02  1.6527088315736E-01 -8.4997070668320E-02  4.8411621764878E+01 -2.4773382253695E-03 -8.3656622628430E+00  3.0954083953619E-01 -9.5023895832588E-01  1.1794906421841E-02  3.3034389981814E-02
 2.4000000000000E-01  2.0289327854019E+02 -3.6457368020272E+00 -1.1615840067840E+00  1.0613487834116E+02  1.0246330540612E-01 -1.6074138699439E-01  4.9425214651927E+01 -2.6636303450563E-03 -8.4172541935537E+00  5.4796828615081E-01 -8.3578259857055E-01  1.9853498893845E-02  2.8355667533615E-02
 2.4500000000000E-01  2.0275034274453E+02 -3.6914252468431E+00  8.6670796186120E-01  1.0606093165823E+02  7.7152423772365E-03 -1.9514084684385E-01  5.0438129646283E+01 -2.8577485505565E-03 -8.4680212122094E+00  7.4790461058143E-01 -6.6292760378718E-01  2.6286531063159E-02  2.1787700491043E-02
 2.5000000000000E-01  2.0260796863226E+02 -2.6948912863876E+00  2.6126428849379E+00  1.0598690435331E+02 -9.3732846519374E-02 -1.7651246503065E-01  5.1450368549255E+01 -3.0597593736335E-03 -8.5179636909934E+00  8.9545910279971E-01 -4.4386947571505E-01  3.0674804838402E-02  1.3854244465314E-02
 2.5500000000000E-01  2.0246616868187E+02 -9.5890008603536E-01  3.5853902923832E+00  1.0591285652241E+02 -1.7360925236761E-01 -1.0770253019442E-01  5.2461933248225E+01 -3.2697259502565E-03 -8.5670819887683E+00  9.8044360103008E-01 -1.9398580546652E-01  3.2759445002412E-02  5.1644205681965E-03
 2.6000000000000E-01  2.0232495358744E+02  1.0079730140606E+00  3.5245753869191E+00  1.0583883922354E+02 -2.0854662373027E-01 -5.8816422152393E-03  5.3472825718083E+01 -3.4877089621309E-03 -8.6153764503757E+00  9.9706453862229E-01  6.9250708461552E-02  3.2456676827095E-02 -3.6344640356776E-03
 2.6500000000000E-01  2.0218433006198E+02  2.6416169853901E+00  2.4708281291088E+00  1.0576489577655E+02 -1.8691964322651E-01  1.0176917609087E-01  5.4483048004572E+01 -3.7137670256021E-03 -8.6628474071959E+00  9.4430482538642E-01  3.2749821544680E-01  2.9859173808184E-02 -1.1905686480650E-02
 2.7000000000000E-01  2.0204430505543E+02  3.4858452541773E+00  7.4789060177755E-01  1.0569106299477E+02 -1.1258083305896E-01  1.8538834303016E-01  5.5492602216150E+01 -3.9479548600881E-03 -8.7094951775088E+00  8.2597142960994E-01  5.6282437743300E-01  2.5224228716530E-02 -1.9069764574609E-02
 2.7500000000000E-01  2.0190488324289E+02  3.3212689970137E+00 -1.1367998687882E+00  1.0561737230514E+02 -4.3210830987421E-03  2.2078063986160E-01  5.6501490522493E+01 -4.1903235811654E-03 -8.7553200660406E+00  6.5040794013457E-01  7.5894861901196E-01  1.8949990027101E-02 -2.4645547016022E-02
 2.8000000000000E-01  2.0176606589287E+02  2.2228492489381E+00 -2.6424759167383E+00  1.0554385039628E+02  1.0892650494653E-01  1.9642839604301E-01  5.7509715137589E+01 -4.4409219028633E-03 -8.8003223645177E+00  4.2989460073574E-01  9.0236217814051E-01  1.1541874909326E-02 -2.8282801193514E-02
 2.8500000000000E-01  2.0162785436332E+02  5.3096688805796E-01 -3.3515503960485E+00  1.0547051993529E+02  1.9590127142610E-01  1.1713064957076E-01  5.8517278312705E+01 -4.6997960519942E-03 -8.8445023517480E+00  1.7977972030744E-01  9.8324940957920E-01  3.5719613150488E-03 -2.9784086702437E-02
 2.9000000000000E-01  2.0149024748804E+02 -1.2535944862715E+00 -3.0866563438670E+00  1.0539740020109E+02  2.3171323658067E-01  3.1431817422136E-03  5.9524182332364E+01 -4.9669906186009E-03 -8.8878602932424E+00 -8.2595485247637E-02  9.9614821735638E-01 -4.3653828888387E-03 -2.9114572066893E-02
 2.9500000000000E-01  2.0135324137029E+02 -2.6184040002536E+00 -1.9551575534038E+00  1.0532450739488E+02  2.0498410307241E-01 -1.1505548585420E-01  6.0530429498282E+01 -5.2425484517927E-03 -8.9303964420663E+00 -3.3910287922277E-01  9.4030604654835E-01 -1.1698184427575E-02 -2.6399405457906E-02
 3.0000000000000E-01  2.0121683203255E+02 -3.1875430043121E+00 -3.1001194997022E-01  1.0525185508004E+02  1.2137627147481E-01 -2.0500197087744E-01  6.1536022123397E+01 -5.5265093074479E-03 -8.9721110392035E+00 -5.7208015273927E-01  8.1970922484756E-01 -1.7918485450950E-02 -2.1909208583801E-02
 3.0500000000000E-01  2.0108101296826E+02 -2.8261038825983E+00  1.3594585303495E+00  1.0517945453682E+02  2.4337234141685E-03 -2.4123762904146E-01  6.2540962525956E+01 -5.8189104524520E-03 -9.0130043134769E+00 -7.6554381105952E-01  6.4278610767403E-01 -2.2617851884660E-02 -1.6035145956900E-02
 3.1000000000000E-01  2.0094577564476E+02 -1.6717986182437E+00  2.5732346852780E+00  1.0510731490938E+02 -1.2003961761665E-01 -2.1253940545659E-01  6.3545253015196E+01 -6.1197873872442E-03 -9.0530764822851E+00 -9.0627937772265E-01  4.2180687745313E-01 -2.5514277450509E-02 -9.2557708518338E-03
 3.1500000000000E-01  2.0081111129578E+02 -8.6483326322622E-02  2.9992936325367E+00  1.0503544349537E+02 -2.1257675079662E-01 -1.2533104883360E-01  6.4548895886387E+01 -6.4291737744864E-03 -9.0923277517078E+00 -9.8473495796637E-01  1.7202344631993E-01 -2.6468720063201E-02 -2.0984121136943E-03
 3.2000000000000E-01  2.0067700884164E+02  1.4560207614188E+00  2.5451172090236E+00  1.0496384594173E+02 -2.4926947893243E-01 -2.2521162617219E-03  6.5551893413817E+01 -6.7471020613624E-03 -9.1307583166120E+00 -9.9565842546026E-01 -8.9389676798654E-02 -2.5490347557634E-02  4.9018030587932E-03
 3.2500000000000E-01  2.0054345585241E+02  2.5112653246502E+00  1.3766863104147E+00  1.0489252632285E+02 -2.1905282592857E-01  1.2379691430230E-01  6.6554247838822E+01 -7.0736030724893E-03 -9.1683683617149E+00 -9.3843655743304E-01 -3.4451962030075E-01 -2.2730460232019E-02  1.1242111843119E-02
 3.3000000000000E-01  2.0041043956356E+02  2.7925618516472E+00 -1.3846653132908E-01  1.0482148734575E+02 -1.2899575703151E-01  2.1854490969953E-01  6.7555961365743E+01 -7.4087052308727E-03 -9.2051580620156E+00 -8.1711516583972E-01 -5.7594265914234E-01 -1.8465923667321E-02  1.6488444374394E-02
 3.3500000000000E-01  2.0027794528845E+02  2.2492799300143E+00 -1.5452616552451E+00  1.0475073045771E+02 -2.6300849384771E-03  2.5574668815264E-01  6.8557036154652E+01 -7.7524352108493E-03 -9.2411275831379E+00 -6.4010121214497E-01 -7.6791093980095E-01 -1.3073717911156E-02  2.0305286123065E-02
 3.4000000000000E-01  2.0014595759823E+02  1.0736373912510E+00 -2.4370789981215E+00  1.0468025590413E+02  1.2628062060608E-01  2.2448820887929E-01  6.9557474312107E+01 -8.1048182322893E-03 -9.2762770821562E+00 -4.1956954446554E-01 -9.0741787346975E-01 -6.9988375630999E-03  2.2477022431369E-02
 3.4500000000000E-01  2.0001446070415E+02 -3.6387280420133E-01 -2.5732624695606E+00  1.0461006288308E+02  2.2285894315983E-01  1.3235813655059E-01  7.0557277887990E+01 -8.4658780408677E-03 -9.3106067078311E+00 -1.7061678951279E-01 -9.8507060406468E-01 -7.1821595377966E-04  2.2919430836038E-02
 3.5000000000000E-01  1.9988343740717E+02 -1.6293451644840E+00 -1.9441994725889E+00  1.0454014960715E+02  2.6062942423318E-01  3.5715581566122E-03  7.1556448868780E+01 -8.8356372522695E-03 -9.3441166012165E+00  8.9778261877538E-02 -9.9571168268560E-01  5.2964372316513E-03  2.1680784356481E-02
 3.5500000000000E-01  1.9975287028424E+02 -2.3553726898058E+00 -7.6641187750721E-01  1.0447051336335E+02  2.2881494285004E-01 -1.2747902460920E-01  7.2554989171109E+01 -9.2141168479901E-03 -9.3768068967994E+00  3.4391582179175E-01 -9.3874959265467E-01  1.0614007896858E-02  1.8932845754614E-02
 3.6000000000000E-01  1.9962274161216E+02 -2.3473391735734E+00  5.8883731870303E-01  1.0440115063407E+02  1.3539354421290E-01 -2.2550436371354E-01  7.3552900639478E+01 -9.6013358866327E-03 -9.4086777230304E+00  5.7457825489522E-01 -8.1817784111880E-01  1.4874913735134E-02  1.4952800577337E-02
 3.6500000000000E-01  1.9949303283057E+02 -1.6354582697273E+00  1.7104546843326E+00  1.0433205713883E+02  5.0536941929092E-03 -2.6390035384125E-01  7.4550185040747E+01 -9.9973120100365E-03 -9.4397292030072E+00  7.6619348121879E-01 -6.4228357824342E-01  1.7815390180950E-02  1.0097837855890E-02
 3.7000000000000E-01  1.9936372557558E+02 -4.5874934335101E-01  2.2707949347808E+00  1.0426322790344E+02 -1.2741440317817E-01 -2.3200890123505E-01  7.5546844060431E+01 -1.0402061439383E-02 -9.4699614552831E+00  9.0588028523854E-01 -4.2306767620197E-01  1.9283500401651E-02  4.7745975185940E-03
 3.7500000000000E-01  1.9923480132385E+02  8.1241999306014E-01  2.1206438158556E+00  1.0419465735636E+02 -2.2649912311161E-01 -1.3806661523511E-01  7.6542879301351E+01 -1.0815599009128E-02 -9.4993745943014E+00  9.8430581972521E-01 -1.7541748588907E-01  1.9245937061287E-02 -5.9397481496661E-04
 3.8000000000000E-01  1.9910624129493E+02  1.7906415996962E+00  1.3285638404549E+00  1.0412633936519E+02 -2.6556500670308E-01 -7.0289425139365E-03  7.7538292279808E+01 -1.1237938259299E-02 -9.5279687313768E+00  9.9629884038015E-01  8.3910190237850E-02  1.7785427930561E-02 -5.6017126614082E-03
 3.8500000000000E-01  1.9897802722879E+02  2.1877923101047E+00  1.5440023793888E-01  1.0405826731453E+02 -2.3405397020322E-01  1.2614115034588E-01  7.8533084424389E+01 -1.1669090988250E-02 -9.5557439757684E+00  9.4117912587875E-01  3.3742608101351E-01  1.5089293482812E-02 -9.8896958581471E-03
 3.9000000000000E-01  1.9885014091178E+02  1.8988204679704E+00 -1.0335392733803E+00  1.0399043418263E+02 -1.4033379869902E-01  2.2589261014975E-01  7.9527257075575E+01 -1.2109067284705E-02 -9.5827004352928E+00  8.2278295035363E-01  5.6808807943486E-01  1.1430372217027E-02 -1.3171833675024E-02
 3.9500000000000E-01  1.9872256441324E+02  1.0288957399937E+00 -1.8716871611213E+00  1.0392283258058E+02 -9.4280389224876E-03  2.6565217383361E-01  8.0520811483933E+01 -1.2557875791175E-02 -9.6088382171739E+00  6.4918505177644E-01  7.6044400328332E-01  7.1420806420730E-03 -1.5253757063932E-02
 4.0000000000000E-01  1.9859528055733E+02 -1.4285662568654E-01 -2.1104675244990E+00  1.0385545483437E+02  1.2374312925491E-01  2.3494401760972E-01  8.1513748811091E+01 -1.3015523550734E-02 -9.6341574287485E+00  4.3213788857822E-01  9.0166109757603E-01  2.5897717836244E-03 -1.6043798030751E-02
 4.0500000000000E-01  1.9846827246295E+02 -1.2508920337112E+00 -1.6871924190582E+00  1.0378829304495E+02  2.2376418021718E-01  1.4214660244460E-01  8.2506070130362E+01 -1.3482016081654E-02 -9.6586581781003E+00  1.8626773837524E-01  9.8237411382307E-01 -1.8592302433955E-03 -1.5555494007089E-02
 4.1000000000000E-01  1.9834152399668E+02 -1.9549818184647E+00 -7.4164643837542E-01  1.0372133913354E+02  2.6421421041264E-01  1.2163804955823E-02  8.3497776427034E+01 -1.3957357282116E-02 -9.6823405752080E+00 -7.1916870089984E-02  9.9729650196721E-01 -5.8645219822159E-03 -1.3901738824602E-02
 4.1500000000000E-01  1.9821501993319E+02 -2.0424494052771E+00  4.2920920998404E-01  1.0365458492179E+02  2.3468512346886E-01 -1.2033029512983E-01  8.4488868601104E+01 -1.4441549120754E-02 -9.7052047328228E+00 -3.2513682196208E-01  9.4555553576590E-01 -9.1382080086834E-03 -1.1281353697759E-02
 4.2000000000000E-01  1.9808874560629E+02 -1.4906529219649E+00  1.4628916143220E+00  1.0358802217774E+02  1.4345537160348E-01 -2.2022116835324E-01  8.5479347468926E+01 -1.4934591815636E-02 -9.7272507671002E+00 -5.5649915210521E-01  8.3073093625802E-01 -1.1465290357074E-02 -7.9594200215337E-03
