   0.4007091999519616E+000,   0.3451995358745600E+003,   0.2452696317226945E-002,   0.4887007100733837E+002,  -0.1534295912154790E-004,  -0.1117561612082044E+000,  -0.5420775219716728E-004,   0.1399634870117722E+003,  -0.5626824854017123E-005,  -0.9999983516198597E+004,   0.9975837455718932E+000,  -0.1127924565028921E-005,   0.6947424383029684E-001,  -0.3699804672321657E-005
   0.4319434999488294E+000,   0.3452656290239950E+003,   0.3032085302792987E-002,   0.4778872011423285E+002,  -0.1898405048801692E-004,  -0.1196641068394786E+000,  -0.6210537024583664E-004,   0.1508517176699455E+003,  -0.7954549665601221E-005,  -0.9999963617339437E+004,   0.9977076692453903E+000,  -0.1464351140825294E-005,   0.6767131375824562E-001,  -0.4584725845358389E-005
   0.4475801999215037E+000,   0.3453019868012833E+003,   0.3351099046638028E-002,   0.4722493122214273E+002,  -0.2101494567217450E-004,  -0.1235884537932187E+000,  -0.6620533993392630E-004,   0.1563016678252679E+003,  -0.9373808576323752E-005,  -0.9999951450189401E+004,   0.9977715689221031E+000,  -0.1658558327071995E-005,   0.6672253159344069E-001,  -0.5073135972134906E-005
   0.4631852000020444E+000,   0.3453403195916975E+003,   0.3689236557816697E-002,   0.4664766984477741E+002,  -0.2318725030223018E-004,  -0.1274825663628681E+000,  -0.7038918764403985E-004,   0.1617399368067097E+003,  -0.1098156012753446E-004,  -0.9999937710356229E+004,   0.9978364453238024E+000,  -0.1871039484678099E-005,   0.6574517738047958E-001,  -0.5591654867672448E-005
   0.5256913999328390E+000,   0.3455124385986915E+003,   0.5248482848225644E-002,   0.4419351554544149E+002,  -0.3345052417310621E-004,  -0.1428678008044080E+000,  -0.8799512993384405E-004,   0.1835170109569568E+003,  -0.1971435640776561E-004,  -0.9999864647022376E+004,   0.9981053431858414E+000,  -0.2933392372711444E-005,   0.6152823604972603E-001,  -0.7992391515797181E-005
   0.5882093999534845E+000,   0.3457095518730428E+003,   0.7150047609788488E-002,   0.4152182401382393E+002,  -0.4645877894740809E-004,  -0.1579390414896161E+000,  -0.1067811379335457E-003,   0.2052892246120395E+003,  -0.3314301960215600E-004,  -0.9999757624333417E+004,   0.9983836284297894E+000,  -0.4396903219893323E-005,   0.5683423567176281E-001,  -0.1093808945035005E-004
   0.6038185999495909E+000,   0.3457618991391035E+003,   0.7680051142639057E-002,   0.4082239815219952E+002,  -0.5017077804970228E-004,  -0.1616560104988550E+000,  -0.1116275115443457E-003,   0.2107239161136442E+003,  -0.3740675949977142E-004,  -0.9999724782607365E+004,   0.9984537337431086E+000,  -0.4835318403689557E-005,   0.5558904040113735E-001,  -0.1176205916193510E-004
   0.6350639000302181E+000,   0.3458697186223725E+003,   0.8808698052384595E-002,   0.3938480052909197E+002,  -0.5819029156189238E-004,  -0.1690442653327011E+000,  -0.1214906340798010E-003,   0.2216012104823327E+003,  -0.4722119074445114E-004,  -0.9999650893782624E+004,   0.9985940049703331E+000,  -0.5810965575780512E-005,   0.5300955593796918E-001,  -0.1352044830856825E-004
   0.6663378999801353E+000,   0.3459809865596926E+003,   0.1002996777407478E-001,   0.3789694673749339E+002,  -0.6703281490954680E-004,  -0.1763725228306409E+000,  -0.1315556861334696E-003,   0.2324866420327154E+003,  -0.5894605153541671E-004,  -0.9999565266479385E+004,   0.9987335272213308E+000,  -0.6928887856042575E-005,   0.5031243701110406E-001,  -0.1542833432203181E-004
   0.7288223999785259E+000,   0.3462099123760044E+003,   0.1274891838014825E-001,   0.3478314261516563E+002,  -0.8727406880685109E-004,  -0.1908267333622000E+000,  -0.1521334196554818E-003,   0.2542302480209622E+003,  -0.8906129010283312E-004,  -0.9999355333662188E+004,   0.9990057186807816E+000,  -0.9638153154512645E-005,   0.4458221127770232E-001,  -0.1969242555029583E-004
   0.7600829999428242E+000,   0.3463260168901853E+003,   0.1425045599178193E-001,   0.3315736060006329E+002,  -0.9874889653302085E-004,  -0.1979703161063673E+000,  -0.1626092926491889E-003,   0.2651060416489676E+003,  -0.1080074651799154E-003,  -0.9999228869703113E+004,   0.9991365731466680E+000,  -0.1125871549242643E-004,   0.4154645096187375E-001,  -0.2205553707855333E-004
   0.7756904999259859E+000,   0.3463839942523041E+003,   0.1503569074556703E-001,   0.3232923939103705E+002,  -0.1048268130247043E-003,  -0.2015162294092814E+000,  -0.1678735221233138E-003,   0.2705354447155339E+003,  -0.1185585935044364E-003,  -0.9999159931233507E+004,   0.9992001200239018E+000,  -0.1214013834842865E-004,   0.3998899166342165E-001,  -0.2329335018409123E-004
   0.8694436999503523E+000,   0.3467253870682860E+003,   0.2025460203773136E-001,   0.2713400764121311E+002,  -0.1464255977635542E-003,  -0.2225473018176813E+000,  -0.1997788607067396E-003,   0.3031421691112656E+003,  -0.1996305336410652E-003,  -0.9998656190288382E+004,   0.9995482740282211E+000,  -0.1856416009277900E-004,   0.3005406041234704E-001,  -0.3154849322417516E-004
   0.8850872999755666E+000,   0.3467801533834293E+003,   0.2120960089454220E-001,   0.2623161154693225E+002,  -0.1542432206061381E-003,  -0.2260145296206395E+000,  -0.2051226070290758E-003,   0.3085817463302047E+003,  -0.2164818316136742E-003,  -0.9998555905195628E+004,   0.9995994593338969E+000,  -0.1984225019061791E-004,   0.2830051965034985E-001,  -0.3306336869963327E-004
   0.9319478999823332E+000,   0.3469381721278339E+003,   0.2421487753375495E-001,   0.2347038565349197E+002,  -0.1792132445157925E-003,  -0.2363345673038950E+000,  -0.2211088141179493E-003,   0.3248741769027760E+003,  -0.2734736102837581E-003,  -0.9998224933242145E+004,   0.9997380888462041E+000,  -0.2406257347370438E-004,   0.2288562211321573E-001,  -0.3783679508574388E-004
   0.1010071099968627E+001,   0.3471745908617290E+003,   0.2970772531727725E-001,   0.1868106906630289E+002,  -0.2261516769096009E-003,  -0.2533351622344706E+000,  -0.2475362847206116E-003,   0.3520297308033781E+003,  -0.3927694372388756E-003,  -0.9997562625657096E+004,   0.9999112460641802E+000,  -0.3252525798509777E-004,   0.1332279126048728E-001,  -0.4657805803554361E-004
   0.1041323499986902E+001,   0.3472570005829597E+003,   0.3207420994014651E-001,   0.1670291934195100E+002,  -0.2468351539668711E-003,  -0.2600703708495463E+000,  -0.2579738137178831E-003,   0.3628908325271614E+003,  -0.4500059214236773E-003,  -0.9997255550150492E+004,   0.9999566431033757E+000,  -0.3645813722437240E-004,   0.9311715704429789E-002,  -0.5034751442630837E-004
   0.1072579899919219E+001,   0.3473310616174579E+003,   0.3453774116040767E-001,   0.1469036583048542E+002,  -0.2686325691061396E-003,  -0.2667716981346555E+000,  -0.2683088802836381E-003,   0.3737520111993259E+003,  -0.5132091276279281E-003,  -0.9996922552200303E+004,   0.9999865036654717E+000,  -0.4072963208641332E-004,   0.5194986289434508E-002,  -0.5427204848890128E-004
   0.1088190099922940E+001,   0.3473646253631746E+003,   0.3580433547563523E-001,   0.1367274681814901E+002,  -0.2799389765764227E-003,  -0.2701060497926878E+000,  -0.2734263365901638E-003,   0.3791758357929725E+003,  -0.5471132048870755E-003,  -0.9996746171153003E+004,   0.9999951930775866E+000,  -0.4299484615015977E-004,   0.3099807194135754E-002,  -0.5628963266193344E-004
   0.1135061900014989E+001,   0.3474502793851198E+003,   0.3975272210125796E-001,   0.1056850540615245E+002,  -0.3155889706847357E-003,  -0.2800706360734297E+000,  -0.2885915959405626E-003,   0.3954594653192640E+003,  -0.6587836185739193E-003,  -0.9996174377459596E+004,   0.9999943946847480E+000,  -0.5035042529403671E-004,  -0.3347259789457285E-002,  -0.6257652138959246E-004
   0.1213209499954246E+001,   0.3475354868242859E+003,   0.4682167366676122E-001,   0.5237003397098128E+001,  -0.3807879254535370E-003,  -0.2965389184691842E+000,  -0.3130953532643474E-003,   0.4226005379783289E+003,  -0.8803124125308507E-003,  -0.9995070859494925E+004,   0.9998932273470086E+000,  -0.6459330165093447E-004,  -0.1461247018909717E-001,  -0.7381233900761451E-004
   0.1228809299995191E+001,   0.3475428001797025E+003,   0.4830582108083804E-001,   0.4150347875635362E+001,  -0.3946776309593324E-003,  -0.2998063616724163E+000,  -0.3178543698617754E-003,   0.4280170778563088E+003,  -0.9301666540662027E-003,  -0.9994826658517724E+004,   0.9998565382675044E+000,  -0.6775259290904370E-004,  -0.1693790104949254E-001,  -0.7616656994743201E-004
   0.1260086199967191E+001,   0.3475467814132578E+003,   0.5135509225878208E-001,   0.1950044157236609E+001,  -0.4234134441722277E-003,  -0.3063390045643254E+000,  -0.3272504396124274E-003,   0.4388754718047533E+003,  -0.1036047888747041E-002,  -0.9994311770146856E+004,   0.9997650281714232E+000,  -0.7442170278875215E-004,  -0.2167663134129488E-001,  -0.8099689759997988E-004
   0.1322585999965668E+001,   0.3475086603564314E+003,   0.5774459976668982E-001,  -0.2530302880657529E+001,  -0.4844205963074730E-003,  -0.3193241840333209E+000,  -0.3454036785391977E-003,   0.4605666856247666E+003,  -0.1272159278802655E-002,  -0.9993177232442467E+004,   0.9995053393275234E+000,  -0.8915063141908936E-004,  -0.3144933085982281E-001,  -0.9108461339816909E-004
   0.1338206399930641E+001,   0.3474888350614883E+003,   0.5940367507286854E-001,  -0.3666867488734574E+001,  -0.5004221906451639E-003,  -0.3225554355413439E+000,  -0.3498029958518409E-003,   0.4659863173421035E+003,  -0.1336430864186238E-002,  -0.9992870716537062E+004,   0.9994233676828332E+000,  -0.9313708466959672E-004,  -0.3395459727581480E-001,  -0.9369538558646853E-004
   0.1353815899929032E+001,   0.3474646682069076E+003,   0.6108662586847655E-001,  -0.4809148116060394E+001,  -0.5167166766070790E-003,  -0.3257785709381715E+000,  -0.3541416265497559E-003,   0.4714014654029546E+003,  -0.1402803159874446E-002,  -0.9992554906704592E+004,   0.9993342617134831E+000,  -0.9724732582896336E-004,  -0.3648307315971376E-001,  -0.9633975613304908E-004
   0.1385058799991384E+001,   0.3474027356393192E+003,   0.6453074193916294E-001,  -0.7114587712887427E+001,  -0.5502493150889761E-003,  -0.3322115251484332E+000,  -0.3626474853176838E-003,   0.4822377995837739E+003,  -0.1542160217544290E-002,  -0.9991893580254195E+004,   0.9991335616380809E+000,  -0.1058634656734263E-003,  -0.4161855896918368E-001,  -0.1017381862440874E-003
   0.1400705299922265E+001,   0.3473646802201196E+003,   0.6629372839167375E-001,  -0.8278531970318513E+001,  -0.5675059222788114E-003,  -0.3354236392972754E+000,  -0.3668155299234528E-003,   0.4876634479289788E+003,  -0.1615241046228086E-002,  -0.9991547401113388E+004,   0.9990214652325136E+000,  -0.1103782825042316E-003,  -0.4422769383828769E-001,  -0.1044943214133120E-003
   0.1416334499954246E+001,   0.3473218153608965E+003,   0.6808038243623843E-001,  -0.9447293076201156E+001,  -0.5850542294265871E-003,  -0.3386255778482751E+000,  -0.3709162539965708E-003,   0.4930822379953582E+003,  -0.1690446830705280E-002,  -0.9991191393303910E+004,   0.9989015164934912E+000,  -0.1150243979813531E-003,  -0.4685867696507418E-001,  -0.1072822177716668E-003
   0.1431960599962622E+001,   0.3472739909237171E+003,   0.6989242952981560E-001,  -0.1062181185231487E+002,  -0.6029111482517229E-003,  -0.3418200278531338E+000,  -0.3749523200279046E-003,   0.4984990509977924E+003,  -0.1767847677602805E-002,  -0.9990825082671005E+004,   0.9987734277888284E+000,  -0.1198081362991629E-003,  -0.4951377046879315E-001,  -0.1101041703712441E-003
   0.1463198599987663E+001,   0.3471630132676969E+003,   0.7359271077036325E-001,  -0.1298729160180353E+002,  -0.6395507873677687E-003,  -0.3481844415525699E+000,  -0.3828247523017401E-003,   0.5093248656158640E+003,  -0.1929210859921140E-002,  -0.9990061016621845E+004,   0.9984921150816700E+000,  -0.1297960631305826E-003,  -0.5489504396408711E-001,  -0.1158485909892723E-003
   0.1510068299947307E+001,   0.3469562660183483E+003,   0.7934200792150235E-001,  -0.1657855006741775E+002,  -0.6969069905398625E-003,  -0.3576752158530649E+000,  -0.3941292005134531E-003,   0.5255600188906659E+003,  -0.2187838437329982E-002,  -0.9988832564278524E+004,   0.9980039270772879E+000,  -0.1458803202285511E-003,  -0.6315160094109275E-001,  -0.1247229750014744E-003
   0.1603824799996801E+001,   0.3463860936585889E+003,   0.9157468355662407E-001,  -0.2390204032554615E+002,  -0.8204115892559977E-003,  -0.3764136220005844E+000,  -0.4148031401935124E-003,   0.5580019929566893E+003,  -0.2763011171504204E-002,  -0.9986062634484719E+004,   0.9967695171245163E+000,  -0.1822517971188346E-003,  -0.8031485514863004E-001,  -0.1433809459118137E-003
   0.1635073399986140E+001,   0.3461462652700195E+003,   0.9587594389612916E-001,  -0.2638056696734076E+002,  -0.8642387081156406E-003,  -0.3825729744935095E+000,  -0.4210860505278402E-003,   0.5688027468153526E+003,  -0.2970909738265851E-002,  -0.9985041736493940E+004,   0.9962757773006562E+000,  -0.1956906160503413E-003,  -0.8622363254812730E-001,  -0.1498644780167867E-003
   0.1713200300000608E+001,   0.3454292630423585E+003,   0.1071424792310620E+000,  -0.3264919251151950E+002,  -0.9798377517193919E-003,  -0.3977426160745692E+000,  -0.4353768983916397E-003,   0.5957747524009988E+003,  -0.3522079288849069E-002,  -0.9982262442977819E+004,   0.9948458673188521E+000,  -0.2323629065910225E-003,  -0.1013983161336257E+000,  -0.1666473703892857E-003
   0.1728807099978440E+001,   0.3452650833742923E+003,   0.1094835300183072E+000,  -0.3391254661548384E+002,  -0.1003985043796152E-002,  -0.4007284453828140E+000,  -0.4379792145803346E-003,   0.6011566604297246E+003,  -0.3636960020476249E-002,  -0.9981667023119591E+004,   0.9945251407486935E+000,  -0.2402355640546747E-003,  -0.1044971663370214E+000,  -0.1700976135214970E-003
   0.1775685300002806E+001,   0.3447281523437830E+003,   0.1167029722402791E+000,  -0.3772671776250597E+002,  -0.1078688245751692E-002,  -0.4095948446178684E+000,  -0.4452669651671078E-003,   0.6173085743093789E+003,  -0.3989916964106013E-002,  -0.9979794919145425E+004,   0.9934878962216983E+000,  -0.2650257911571044E-003,  -0.1139372510886451E+000,  -0.1806562402772802E-003
   0.1822562600020319E+001,   0.3441235278073083E+003,   0.1242121602692097E+000,  -0.4156643419029196E+002,  -0.1156726372656624E-002,  -0.4182906379032500E+000,  -0.4517317368822481E-003,   0.6334375707737609E+003,  -0.4352279072944065E-002,  -0.9977793766341207E+004,   0.9923356516163457E+000,  -0.2915880653584496E-003,  -0.1235711650522066E+000,  -0.1915077108108144E-003
   0.1853822099976242E+001,   0.3436815138134112E+003,   0.1293863249034418E+000,  -0.4413877488820051E+002,  -0.1210672710003812E-002,  -0.4239827312145543E+000,  -0.4555654826861721E-003,   0.6441790741744685E+003,  -0.4597363482762462E-002,  -0.9976385322701313E+004,   0.9915007605967241E+000,  -0.3103230425741804E-003,  -0.1301003684529897E+000,  -0.1989073232258989E-003
   0.1869430799968541E+001,   0.3434489239524140E+003,   0.1320212162515067E+000,  -0.4542621341194754E+002,  -0.1238193900916654E-002,  -0.4267901422674501E+000,  -0.4573320559210864E-003,   0.6495381114561512E+003,  -0.4720315614491507E-002,  -0.9975659381936193E+004,   0.9910633760602888E+000,  -0.3199926291273451E-003,  -0.1333913084467496E+000,  -0.2026513360111307E-003
   0.1916307099978440E+001,   0.3427019173750781E+003,   0.1401454249207439E+000,  -0.4930234085530138E+002,  -0.1323241810560157E-002,  -0.4350696411529375E+000,  -0.4620253335518746E-003,   0.6656131780138882E+003,  -0.5089791914543668E-002,  -0.9973386475269266E+004,   0.9896654910743760E+000,  -0.3503275141864479E-003,  -0.1433947251854754E+000,  -0.2140937396955518E-003
   0.1947580999927595E+001,   0.3421623882801688E+003,   0.1457466283237467E+000,  -0.5189435993977973E+002,  -0.1382031364643811E-002,  -0.4404557221975486E+000,  -0.4646272331748270E-003,   0.6763205320669861E+003,  -0.5334552565314423E-002,  -0.9971791054066096E+004,   0.9886607040522136E+000,  -0.3716760447826963E-003,  -0.1501659910987781E+000,  -0.2218946159170175E-003
   0.1963213899987750E+001,   0.3418801558758328E+003,   0.1486023750662722E+000,  -0.5319120750759882E+002,  -0.1412049217299674E-002,  -0.4431032865148343E+000,  -0.4657631482118495E-003,   0.6816672818060700E+003,  -0.5455749122713357E-002,  -0.9970969351251415E+004,   0.9881362572593255E+000,  -0.3826897961549041E-003,  -0.1535790989432696E+000,  -0.2258446933002400E-003
   0.2166319499956444E+001,   0.3374336657898209E+003,   0.1893613666679994E+000,  -0.6999823325156426E+002,  -0.1843225962843492E-002,  -0.4741538884114301E+000,  -0.4694027198471459E-003,   0.7507332449827461E+003,  -0.6833588591077823E-002,  -0.9958752259526123E+004,   0.9799027717093948E+000,  -0.5480747969922374E-003,  -0.1994747578052175E+000,  -0.2803726315230328E-003
   0.2228809299995191E+001,   0.3357714285899210E+003,   0.2033906745353840E+000,  -0.7510159532334099E+002,  -0.1992707598634133E-002,  -0.4821617362444787E+000,  -0.4657914228120002E-003,   0.7718040271542447E+003,  -0.7118502399935287E-002,  -0.9954387775039348E+004,   0.9768128612303364E+000,  -0.6079847227722577E-003,  -0.2140938472437181E+000,  -0.2984325117388348E-003
   0.2275689500034787E+001,   0.3344348344992139E+003,   0.2144203485195737E+000,  -0.7888982016069893E+002,  -0.2110611570447686E-002,  -0.4875820885719128E+000,  -0.4613811403197588E-003,   0.7875453117087227E+003,  -0.7262097786298255E-002,  -0.9950916969968192E+004,   0.9743162860855513E+000,  -0.6559752654968771E-003,  -0.2251826964045160E+000,  -0.3124178307012613E-003
   0.2306956899934448E+001,   0.3335015517568777E+003,   0.2220273898502160E+000,  -0.8139271142466345E+002,  -0.2192133535101234E-002,  -0.4908926283088401E+000,  -0.4575670336486885E-003,   0.7980101687232203E+003,  -0.7317473621303748E-002,  -0.9948506582354896E+004,   0.9725653722185758E+000,  -0.6894945535571581E-003,  -0.2326284971730782E+000,  -0.3219652137534413E-003
   0.2338191899936646E+001,   0.3325365595413327E+003,   0.2298331589107328E+000,  -0.8387118548704906E+002,  -0.2275966936798251E-002,  -0.4939407830619600E+000,  -0.4530175085316429E-003,   0.8084354165518880E+003,  -0.7335814946052431E-002,  -0.9946021343932247E+004,   0.9707475337389355E+000,  -0.7242254183412966E-003,  -0.2401012103705497E+000,  -0.3316864706574683E-003
   0.2369451400008984E+001,   0.3315388928942154E+003,   0.2378572843213427E+000,  -0.8632725070103710E+002,  -0.2362345971822442E-002,  -0.4967188844625884E+000,  -0.4476856411459441E-003,   0.8188386666754269E+003,  -0.7312869674276755E-002,  -0.9943455904049299E+004,   0.9688595063384259E+000,  -0.7602651609293586E-003,  -0.2476096974658314E+000,  -0.3416071227662940E-003
   0.2463198299985379E+001,   0.3283652619116700E+003,   0.2632497002222342E+000,  -0.9352123069041913E+002,  -0.2637148997879037E-002,  -0.5032853193797605E+000,  -0.4265962556290012E-003,   0.8498426998981384E+003,  -0.6949681199281934E-002,  -0.9935285013085004E+004,   0.9627877760073065E+000,  -0.8763988155795112E-003,  -0.2702568990151116E+000,  -0.3725999953846482E-003
   0.2478834799956530E+001,   0.3278109458026300E+003,   0.2676860670174793E+000,  -0.9469267427247317E+002,  -0.2685405607179202E-002,  -0.5041063119956063E+000,  -0.4222734608952344E-003,   0.8549836326330648E+003,  -0.6839569608283950E-002,  -0.9933851589695112E+004,   0.9617160020137003E+000,  -0.8969942330013323E-003,  -0.2740463172811444E+000,  -0.3779639836138415E-003
   0.2494440799928270E+001,   0.3272510401024169E+003,   0.2721728991133499E+000,  -0.9585284618928920E+002,  -0.2734290541215963E-002,  -0.5048434795236667E+000,  -0.4177129736291200E-003,   0.8601053934925650E+003,  -0.6713784482876594E-002,  -0.9932400638504498E+004,   0.9606297575858720E+000,  -0.9179118611036013E-003,  -0.2778299467310884E+000,  -0.3833767400575558E-003
   0.2510050199925900E+001,   0.3266845329249977E+003,   0.2767204578204105E+000,  -0.9700396405511150E+002,  -0.2783920733133854E-002,  -0.5054971984495523E+000,  -0.4128989188732435E-003,   0.8652189497043781E+003,  -0.6571396532372097E-002,  -0.9930928990449356E+004,   0.9595268563535126E+000,  -0.9392013366270916E-003,  -0.2816153025525620E+000,  -0.3888514161667947E-003
   0.2525699499994516E+001,   0.3261102689339688E+003,   0.2813402920928098E+000,  -0.9814835396426608E+002,  -0.2834428199936832E-002,  -0.5060672447845629E+000,  -0.4078121714188370E-003,   0.8703360363391632E+003,  -0.6411287641594201E-002,  -0.9929433052731652E+004,   0.9584047949318719E+000,  -0.9609192278790156E-003,  -0.2854105291196475E+000,  -0.3944026836408513E-003
   0.2588196899974719E+001,   0.3237581041002923E+003,   0.3004088006031676E+000,  -0.1026155728951305E+003,  -0.3043893825705069E-002,  -0.5074652818267164E+000,  -0.3847554319135835E-003,   0.8906728304898844E+003,  -0.5583724858764451E-002,  -0.9923252691375239E+004,   0.9537639025284192E+000,  -0.1051494654909212E-002,  -0.3005547179970614E+000,  -0.4172318991802961E-003
   0.2603810600005090E+001,   0.3231569122421025E+003,   0.3053303632262261E+000,  -0.1037042771205014E+003,  -0.3098230123070790E-002,  -0.5075890226897465E+000,  -0.3782732403850033E-003,   0.8957279473130613E+003,  -0.5326144065271808E-002,  -0.9921656909570356E+004,   0.9525655197866626E+000,  -0.1075110510528318E-002,  -0.3043313911339592E+000,  -0.4231092348809229E-003
   0.2619445699965581E+001,   0.3225499460716268E+003,   0.3103230923463765E+000,  -0.1047828845833670E+003,  -0.3153472489717208E-002,  -0.5076203202613960E+000,  -0.3714774277340292E-003,   0.9007793653009334E+003,  -0.5046250863701729E-002,  -0.9920038118813354E+004,   0.9513503211244436E+000,  -0.1099165855733014E-002,  -0.3081090297788867E+000,  -0.4290682378378411E-003
   0.2713196799973957E+001,   0.3188212057780678E+003,   0.3416458397330147E+000,  -0.1109898594281292E+003,  -0.3502996090419250E-002,  -0.5058116637433054E+000,  -0.3238669543805242E-003,   0.9308354565676685E+003,  -0.2859732951356339E-002,  -0.9909892564926433E+004,   0.9437596035871734E+000,  -0.1252293494033726E-002,  -0.3306297397487851E+000,  -0.4664671872109408E-003
   0.2744439899921417E+001,   0.3175512820820670E+003,   0.3526253074583975E+000,  -0.1129519619620586E+003,  -0.3626803940400119E-002,  -0.5044306650671828E+000,  -0.3051775091731730E-003,   0.9407587358311140E+003,  -0.1916330062361032E-002,  -0.9906343750734823E+004,   0.9411210773151711E+000,  -0.1306861862107306E-002,  -0.3380668275758855E+000,  -0.4796227494143995E-003
   0.2806961599970236E+001,   0.3149833459843728E+003,   0.3754331781647453E+000,  -0.1167050443247954E+003,  -0.3886323736226527E-002,  -0.5004753373502138E+000,  -0.2630916562154374E-003,   0.9604684385147854E+003,   0.3387232578351116E-003,  -0.9898989719736172E+004,   0.9356935221843076E+000,  -0.1421697591075790E-002,  -0.3528106491490597E+000,  -0.5071146846386634E-003
   0.2822586399968714E+001,   0.3143378823962829E+003,   0.3813099176223400E+000,  -0.1176053257730226E+003,  -0.3953726913577611E-002,  -0.4992374378665559E+000,  -0.2515403686712182E-003,   0.9653622470373340E+003,   0.9844939581182656E-003,  -0.9897099317066548E+004,   0.9343085699194723E+000,  -0.1451612401493930E-002,  -0.3564619538583753E+000,  -0.5142450156455920E-003
   0.2838193699950352E+001,   0.3136923061609687E+003,   0.3872514692971825E+000,  -0.1184890655727472E+003,  -0.4022104920812388E-002,  -0.4979013092316705E+000,  -0.2395690149598227E-003,   0.9702375302227515E+003,   0.1664382208449766E-002,  -0.9895190068587106E+004,   0.9329145595038100E+000,  -0.1481994192104543E-002,  -0.3600943715479517E+000,  -0.5214772407555239E-003
